date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:13:37	849/849	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Oct%202020%2015:39:17%20GMT	https://platinumgroupinc.net/assets/img/social-icons/email.png	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/social-icons/email.png	(from https://platinumgroupinc.net/assets/css/style.css)
12:13:37	621/621	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Oct%202020%2015:39:18%20GMT	https://platinumgroupinc.net/assets/img/social-icons/github.png	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/social-icons/github.png	(from https://platinumgroupinc.net/assets/css/style.css)
12:13:37	611/611	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Oct%202020%2015:39:17%20GMT	https://platinumgroupinc.net/assets/img/social-icons/behance.png	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/social-icons/behance.png	(from https://platinumgroupinc.net/assets/css/style.css)
12:13:38	712/712	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Oct%202020%2015:39:18%20GMT	https://platinumgroupinc.net/assets/img/social-icons/googleplus.png	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/social-icons/googleplus.png	(from https://platinumgroupinc.net/assets/css/style.css)
12:13:38	764/764	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Oct%202020%2015:39:19%20GMT	https://platinumgroupinc.net/assets/img/social-icons/youtube.png	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/social-icons/youtube.png	(from https://platinumgroupinc.net/assets/css/style.css)
12:13:39	756/756	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Oct%202020%2015:39:19%20GMT	https://platinumgroupinc.net/assets/img/social-icons/skype.png	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/social-icons/skype.png	(from https://platinumgroupinc.net/assets/css/style.css)
12:13:39	433/433	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Oct%202020%2015:39:19%20GMT	https://platinumgroupinc.net/assets/img/social-icons/tumblr.png	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/social-icons/tumblr.png	(from https://platinumgroupinc.net/assets/css/style.css)
12:13:41	32934/32934	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202020%2015:39:15%20GMT	https://platinumgroupinc.net/assets/img/slider/1.jpg	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/slider/1.jpg	(from https://platinumgroupinc.net/index.html)
12:13:42	81488/81488	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202020%2015:39:15%20GMT	https://platinumgroupinc.net/assets/img/slider/2.jpg	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/slider/2.jpg	(from https://platinumgroupinc.net/index.html)
12:13:44	42186/42186	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202020%2015:39:16%20GMT	https://platinumgroupinc.net/assets/img/slider/4.jpg	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/slider/4.jpg	(from https://platinumgroupinc.net/index.html)
12:13:44	79750/79750	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202020%2015:39:01%20GMT	https://platinumgroupinc.net/assets/img/disinfection-service.jpg	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/disinfection-service.jpg	(from https://platinumgroupinc.net/index.html)
12:13:46	42563/42563	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202020%2015:39:01%20GMT	https://platinumgroupinc.net/assets/img/floor-care-equip.jpg	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/floor-care-equip.jpg	(from https://platinumgroupinc.net/index.html)
12:13:46	48377/48377	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202020%2015:39:01%20GMT	https://platinumgroupinc.net/assets/img/diversity-certificates.jpg	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/diversity-certificates.jpg	(from https://platinumgroupinc.net/index.html)
12:13:47	342929/342929	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202020%2015:39:16%20GMT	https://platinumgroupinc.net/assets/img/slider/3.jpg	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/slider/3.jpg	(from https://platinumgroupinc.net/index.html)
12:13:47	69203/69203	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202020%2015:39:01%20GMT	https://platinumgroupinc.net/assets/img/about1.jpg	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/about1.jpg	(from https://platinumgroupinc.net/about.html)
12:13:48	86003/86003	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202020%2015:39:01%20GMT	https://platinumgroupinc.net/assets/img/buildings4.jpg	F:/fb/tem%20files/website%20wrapper/https___platinumgroupinc.net_contact/platinumgroupinc.net/assets/img/buildings4.jpg	(from https://platinumgroupinc.net/services.html)
